"ptt-id","location-datetime-utc","location-latitude","location-longitude","location-quality"
10102,03/13/10 03:05 PM,42.58,-125.643,2
10102,02/13/10 02:02 PM,43.514,-125.64,3
10102,03/13/10 02:31 PM,42.588,-125.636,2
10102,02/23/10 03:00 PM,42.986,-125.633,1
10102,03/01/10 03:52 AM,43.409,-125.631,2
10102,03/01/10 03:30 AM,43.411,-125.629,"B"
10102,03/01/10 04:17 AM,43.406,-125.628,"B"
10102,02/14/10 04:23 AM,43.449,-125.616,1
10102,03/01/10 05:44 PM,43.234,-125.61,2
10102,03/01/10 05:55 AM,43.399,-125.601,"A"
10102,03/01/10 05:32 AM,43.404,-125.6,"B"
10102,02/14/10 04:40 AM,43.457,-125.596,1
10102,02/26/10 04:01 AM,43.008,-125.591,"B"
10102,02/14/10 03:01 AM,43.467,-125.585,1
10102,02/14/10 03:03 AM,43.46,-125.583,2
10102,02/26/10 03:37 AM,42.986,-125.582,1
10102,02/26/10 05:00 AM,43.029,-125.572,1
10102,03/01/10 02:36 AM,43.48,-125.565,"B"
10102,02/13/10 03:15 AM,43.388,-125.562,0
10102,02/22/10 03:27 PM,42.913,-125.56,1
10102,03/01/10 03:46 PM,43.252,-125.549,2
10102,02/13/10 04:41 AM,43.384,-125.542,"B"
10102,02/21/10 03:21 AM,43.129,-125.539,1
10102,03/01/10 04:03 PM,43.234,-125.537,0
10102,02/26/10 02:20 AM,42.97,-125.537,0
10102,02/22/10 03:29 PM,42.909,-125.536,1
10102,02/21/10 05:18 AM,43.117,-125.531,1
10102,02/22/10 05:09 PM,42.929,-125.531,1
10102,02/22/10 05:15 PM,42.928,-125.531,1
10102,02/21/10 03:37 AM,43.125,-125.529,"A"
10102,03/01/10 02:06 PM,43.321,-125.528,2
10102,02/22/10 05:07 PM,42.934,-125.525,2
10102,02/24/10 02:26 AM,43.202,-125.509,0
10102,03/01/10 02:19 PM,43.303,-125.503,1
10102,02/24/10 02:45 AM,43.212,-125.496,2
10102,02/23/10 04:40 AM,42.931,-125.474,"A"
10102,02/24/10 04:07 AM,43.195,-125.47,2
10102,02/24/10 04:19 AM,43.194,-125.461,1
10102,02/24/10 04:26 AM,43.186,-125.46,"A"
10102,02/24/10 05:47 AM,43.176,-125.428,2
10102,02/24/10 05:55 AM,43.173,-125.42,1
10102,02/25/10 05:55 PM,43.025,-125.376,"A"
10102,02/24/10 02:38 PM,43.104,-125.348,2
10102,02/25/10 05:40 PM,43.034,-125.348,1
10102,02/21/10 02:01 PM,43.096,-125.344,"A"
10102,02/25/10 03:53 PM,43.097,-125.326,"B"
10102,02/24/10 04:46 PM,43.162,-125.323,2
10102,02/25/10 04:35 PM,43.079,-125.317,3
10102,02/24/10 04:33 PM,43.16,-125.316,"A"
10102,02/24/10 03:06 PM,43.101,-125.311,1
10102,02/25/10 02:13 PM,43.056,-125.309,"A"
10102,02/24/10 04:20 PM,43.157,-125.303,3
10102,02/25/10 02:53 PM,43.056,-125.298,2
10102,02/25/10 03:57 PM,43.105,-125.296,"A"
10102,02/25/10 04:14 PM,43.122,-125.295,0
10102,02/25/10 03:59 AM,43.067,-125.231,1
10102,02/25/10 04:14 AM,43.067,-125.229,1
10102,02/25/10 03:45 AM,43.077,-125.205,"A"
10102,02/25/10 02:00 AM,43.122,-125.199,0
10102,02/25/10 02:33 AM,43.116,-125.196,2
